datetime,observer,data_source,polyid,surveyed,waypoint,nonpup_count,pup_count,water_count,air_temp,wind_speed,wind_direction,sky_condition,precip
8/2/08 14:23,Withrow/Yano/London,NOAA-NMML,JF16,0,JF16L,NA,NA,,40s,15-May,NA,Fog,No Precip
8/2/08 14:23,Withrow/Yano/London,NOAA-NMML,JF16,1,JF16CD,19,NA,,40s,15-May,NA,Fog,No Precip
8/2/08 14:23,Withrow/Yano/London,NOAA-NMML,JF16,1,JF16EF,31,NA,,40s,15-May,NA,Fog,No Precip
8/2/08 14:23,Withrow/Yano/London,NOAA-NMML,JF16,1,JF16G,0,NA,,40s,15-May,NA,Fog,No Precip
8/2/08 14:23,Withrow/Yano/London,NOAA-NMML,JF16,1,JF16A,0,NA,,40s,15-May,NA,Fog,No Precip
8/2/08 14:23,Withrow/Yano/London,NOAA-NMML,JF19,1,JF19BD,63,NA,,40s,15-May,NA,Fog,No Precip
8/2/08 14:23,Withrow/Yano/London,NOAA-NMML,JF19,1,JF19A,0,NA,,40s,15-May,NA,Fog,No Precip
8/2/08 14:23,Withrow/Yano/London,NOAA-NMML,JF18,0,JF18A,NA,NA,,40s,15-May,NA,Fog,No Precip
8/2/08 14:23,Withrow/Yano/London,NOAA-NMML,JF16,0,JF16M,NA,NA,,40s,15-May,NA,Fog,No Precip
8/2/08 14:23,Withrow/Yano/London,NOAA-NMML,Other,0,Other,NA,NA,,40s,15-May,NA,Fog,No Precip
7/25/08 14:47,Withrow/Yano,NOAA-NMML,JF15,1,JF15A,1,NA,,60s,15-May,NA,Clear,No Precip
7/25/08 14:47,Withrow/Yano,NOAA-NMML,JF15,1,JF15B,0,NA,,60s,15-May,NA,Clear,No Precip
7/25/08 14:47,Withrow/Yano,NOAA-NMML,JF15,0,JF15C,NA,NA,,60s,15-May,NA,Clear,No Precip
7/25/08 14:47,Withrow/Yano,NOAA-NMML,JF16,1,JF16H,57,NA,,60s,15-May,NA,Clear,No Precip
7/25/08 14:47,Withrow/Yano,NOAA-NMML,JF16,1,JF16J,0,NA,,60s,15-May,NA,Clear,No Precip
7/25/08 14:47,Withrow/Yano,NOAA-NMML,JF16,1,JF16K,0,NA,,60s,15-May,NA,Clear,No Precip
7/25/08 14:47,Withrow/Yano,NOAA-NMML,JF16,1,JF16L,0,NA,,60s,15-May,NA,Clear,No Precip
7/25/08 14:47,Withrow/Yano,NOAA-NMML,JF16,1,JF16CD,3,NA,,60s,15-May,NA,Clear,No Precip
7/25/08 14:47,Withrow/Yano,NOAA-NMML,JF16,1,JF16EF,2,NA,,60s,15-May,NA,Clear,No Precip
7/25/08 14:47,Withrow/Yano,NOAA-NMML,JF16,1,JF16G,0,NA,,60s,15-May,NA,Clear,No Precip
7/25/08 14:47,Withrow/Yano,NOAA-NMML,JF16,1,JF16A,0,NA,,60s,15-May,NA,Clear,No Precip
7/25/08 14:47,Withrow/Yano,NOAA-NMML,JF19,1,JF19BD,19,NA,,60s,15-May,NA,Clear,No Precip
7/25/08 14:47,Withrow/Yano,NOAA-NMML,JF19,1,JF19A,0,NA,,60s,15-May,NA,Clear,No Precip
7/25/08 14:47,Withrow/Yano,NOAA-NMML,JF18,0,JF18A,NA,NA,,60s,15-May,NA,Clear,No Precip
7/25/08 14:47,Withrow/Yano,NOAA-NMML,JF16,0,JF16M,NA,NA,,60s,15-May,NA,Clear,No Precip
7/25/08 14:47,Withrow/Yano,NOAA-NMML,Other,0,Other,NA,NA,,60s,15-May,NA,Clear,No Precip
7/24/08 14:07,Withrow/Yano,NOAA-NMML,JF15,1,JF15A,3,NA,,40s,15-May,NA,Overcast,No Precip
7/24/08 14:07,Withrow/Yano,NOAA-NMML,JF15,0,JF15B,NA,NA,,40s,15-May,NA,Overcast,No Precip
7/24/08 14:07,Withrow/Yano,NOAA-NMML,JF15,0,JF15C,NA,NA,,40s,15-May,NA,Overcast,No Precip
7/24/08 14:07,Withrow/Yano,NOAA-NMML,JF16,1,JF16H,120,NA,,40s,15-May,NA,Overcast,No Precip
7/24/08 14:07,Withrow/Yano,NOAA-NMML,JF16,0,JF16J,NA,NA,,40s,15-May,NA,Overcast,No Precip
7/24/08 14:07,Withrow/Yano,NOAA-NMML,JF16,0,JF16K,NA,NA,,40s,15-May,NA,Overcast,No Precip
7/24/08 14:07,Withrow/Yano,NOAA-NMML,JF16,0,JF16L,NA,NA,,40s,15-May,NA,Overcast,No Precip
7/24/08 14:07,Withrow/Yano,NOAA-NMML,JF16,1,JF16CD,6,NA,,40s,15-May,NA,Overcast,No Precip
7/24/08 14:07,Withrow/Yano,NOAA-NMML,JF16,1,JF16EF,2,NA,,40s,15-May,NA,Overcast,No Precip
7/24/08 14:07,Withrow/Yano,NOAA-NMML,JF16,1,JF16G,0,NA,,40s,15-May,NA,Overcast,No Precip
7/24/08 14:07,Withrow/Yano,NOAA-NMML,JF16,1,JF16A,0,NA,,40s,15-May,NA,Overcast,No Precip
7/24/08 14:07,Withrow/Yano,NOAA-NMML,JF19,1,JF19BD,20,NA,,40s,15-May,NA,Overcast,No Precip
7/24/08 14:07,Withrow/Yano,NOAA-NMML,JF19,1,JF19A,0,NA,,40s,15-May,NA,Overcast,No Precip
7/24/08 14:07,Withrow/Yano,NOAA-NMML,JF18,0,JF18A,NA,NA,,40s,15-May,NA,Overcast,No Precip
7/24/08 14:07,Withrow/Yano,NOAA-NMML,JF16,0,JF16M,NA,NA,,40s,15-May,NA,Overcast,No Precip
7/24/08 14:07,Withrow/Yano,NOAA-NMML,Other,0,Other,NA,NA,,40s,15-May,NA,Overcast,No Precip
8/10/05 16:34,Withrow,NOAA-NMML,JF15,1,JF15A,0,NA,,NA,NA,NA,NA,NA
8/10/05 16:34,Withrow,NOAA-NMML,JF15,0,JF15B,NA,NA,,NA,NA,NA,NA,NA
8/10/05 16:34,Withrow,NOAA-NMML,JF15,0,JF15C,NA,NA,,NA,NA,NA,NA,NA
8/10/05 16:34,Withrow,NOAA-NMML,JF16,0,JF16H,NA,NA,,NA,NA,NA,NA,NA
8/10/05 16:34,Withrow,NOAA-NMML,JF16,0,JF16J,NA,NA,,NA,NA,NA,NA,NA
8/10/05 16:34,Withrow,NOAA-NMML,JF16,0,JF16K,NA,NA,,NA,NA,NA,NA,NA
8/10/05 16:34,Withrow,NOAA-NMML,JF16,0,JF16L,NA,NA,,NA,NA,NA,NA,NA
8/10/05 16:34,Withrow,NOAA-NMML,JF16,1,JF16CD,0,NA,,NA,NA,NA,NA,NA
8/10/05 16:34,Withrow,NOAA-NMML,JF16,1,JF16EF,17,NA,,NA,NA,NA,NA,NA
8/10/05 16:34,Withrow,NOAA-NMML,JF16,1,JF16G,2,NA,,NA,NA,NA,NA,NA
8/10/05 16:34,Withrow,NOAA-NMML,JF16,0,JF16A,NA,NA,,NA,NA,NA,NA,NA
8/10/05 16:34,Withrow,NOAA-NMML,JF19,1,JF19BD,61,NA,,NA,NA,NA,NA,NA
8/10/05 16:34,Withrow,NOAA-NMML,JF19,0,JF19A,NA,NA,,NA,NA,NA,NA,NA
8/10/05 16:34,Withrow,NOAA-NMML,JF18,0,JF18A,NA,NA,,NA,NA,NA,NA,NA
8/10/05 16:34,Withrow,NOAA-NMML,JF16,0,JF16M,NA,NA,,NA,NA,NA,NA,NA
8/10/05 16:34,Withrow,NOAA-NMML,Other,0,Other,NA,NA,,NA,NA,NA,NA,NA
8/6/03 18:15,Wells,ADFG,JF15,1,JF15A,0,NA,,61-70,Calm,SE,LO,No Precip
8/6/03 18:15,Wells,ADFG,JF15,0,JF15B,NA,NA,,61-70,Calm,SE,LO,No Precip
8/6/03 18:15,Wells,ADFG,JF15,0,JF15C,NA,NA,,61-70,Calm,SE,LO,No Precip
8/6/03 18:15,Wells,ADFG,JF16,0,JF16H,NA,NA,,61-70,Calm,SE,LO,No Precip
8/6/03 18:15,Wells,ADFG,JF16,0,JF16J,NA,NA,,61-70,Calm,SE,LO,No Precip
8/6/03 18:15,Wells,ADFG,JF16,0,JF16K,NA,NA,,61-70,Calm,SE,LO,No Precip
8/6/03 18:15,Wells,ADFG,JF16,0,JF16L,NA,NA,,61-70,Calm,SE,LO,No Precip
8/6/03 18:15,Wells,ADFG,JF16,1,JF16CD,0,NA,,61-70,Calm,SE,LO,No Precip
8/6/03 18:15,Wells,ADFG,JF16,1,JF16EF,136,NA,,61-70,Calm,SE,LO,No Precip
8/6/03 18:15,Wells,ADFG,JF16,1,JF16G,2,NA,,61-70,Calm,SE,LO,No Precip
8/6/03 18:15,Wells,ADFG,JF16,0,JF16A,NA,NA,,61-70,Calm,SE,LO,No Precip
8/6/03 18:15,Wells,ADFG,JF19,1,JF19BD,28,NA,,61-70,Calm,SE,LO,No Precip
8/6/03 18:15,Wells,ADFG,JF19,0,JF19A,NA,NA,,61-70,Calm,SE,LO,No Precip
8/6/03 18:15,Wells,ADFG,JF18,0,JF18A,5,NA,,61-70,Calm,SE,LO,No Precip
8/6/03 18:15,Wells,ADFG,JF16,0,JF16M,NA,NA,,61-70,Calm,SE,LO,No Precip
8/6/03 18:15,Wells,ADFG,Other,0,Other,NA,NA,,61-70,Calm,SE,LO,No Precip
8/23/99 13:38,Small,ADFG,JF15,1,JF15A,0,NA,,41-50,LB,E,LO,Drizzle
8/23/99 13:38,Small,ADFG,JF15,0,JF15B,NA,NA,,41-50,LB,E,LO,Drizzle
8/23/99 13:38,Small,ADFG,JF15,0,JF15C,NA,NA,,41-50,LB,E,LO,Drizzle
8/23/99 13:38,Small,ADFG,JF16,0,JF16H,NA,NA,,41-50,LB,E,LO,Drizzle
8/23/99 13:38,Small,ADFG,JF16,0,JF16J,NA,NA,,41-50,LB,E,LO,Drizzle
8/23/99 13:38,Small,ADFG,JF16,0,JF16K,NA,NA,,41-50,LB,E,LO,Drizzle
8/23/99 13:38,Small,ADFG,JF16,0,JF16L,NA,NA,,41-50,LB,E,LO,Drizzle
8/23/99 13:38,Small,ADFG,JF16,1,JF16CD,35,NA,,41-50,LB,E,LO,Drizzle
8/23/99 13:38,Small,ADFG,JF16,1,JF16EF,133,NA,,41-50,LB,E,LO,Drizzle
8/23/99 13:38,Small,ADFG,JF16,1,JF16G,0,NA,,41-50,LB,E,LO,Drizzle
8/23/99 13:38,Small,ADFG,JF16,0,JF16A,NA,NA,,41-50,LB,E,LO,Drizzle
8/23/99 13:38,Small,ADFG,JF19,1,JF19BD,57,NA,,41-50,LB,E,LO,Drizzle
8/23/99 13:38,Small,ADFG,JF19,0,JF19A,NA,NA,,41-50,LB,E,LO,Drizzle
8/23/99 13:38,Small,ADFG,JF18,0,JF18A,NA,NA,,41-50,LB,E,LO,Drizzle
8/23/99 13:38,Small,ADFG,JF16,0,JF16M,NA,NA,,41-50,LB,E,LO,Drizzle
8/23/99 13:38,Small,ADFG,Other,0,Other,NA,NA,,41-50,LB,E,LO,Drizzle
8/22/98 16:08,Small,ADFG,JF15,1,JF15A,0,NA,,51-60,C,NA,HO,NA
8/22/98 16:08,Small,ADFG,JF15,0,JF15B,NA,NA,,51-60,C,NA,HO,NA
8/22/98 16:08,Small,ADFG,JF15,0,JF15C,NA,NA,,51-60,C,NA,HO,NA
8/22/98 16:08,Small,ADFG,JF16,0,JF16H,NA,NA,,51-60,C,NA,HO,NA
8/22/98 16:08,Small,ADFG,JF16,0,JF16J,NA,NA,,51-60,C,NA,HO,NA
8/22/98 16:08,Small,ADFG,JF16,0,JF16K,NA,NA,,51-60,C,NA,HO,NA
8/22/98 16:08,Small,ADFG,JF16,0,JF16L,NA,NA,,51-60,C,NA,HO,NA
8/22/98 16:08,Small,ADFG,JF16,1,JF16CD,0,NA,,51-60,C,NA,HO,NA
8/22/98 16:08,Small,ADFG,JF16,1,JF16EF,194,NA,,51-60,C,NA,HO,NA
8/22/98 16:08,Small,ADFG,JF16,1,JF16G,0,NA,,51-60,C,NA,HO,NA
8/22/98 16:08,Small,ADFG,JF16,0,JF16A,NA,NA,,51-60,C,NA,HO,NA
8/22/98 16:08,Small,ADFG,JF19,1,JF19BD,24,NA,,51-60,C,NA,HO,NA
8/22/98 16:08,Small,ADFG,JF19,0,JF19A,NA,NA,,51-60,C,NA,HO,NA
8/22/98 16:08,Small,ADFG,JF18,0,JF18A,NA,NA,,51-60,C,NA,HO,NA
8/22/98 16:08,Small,ADFG,JF16,0,JF16M,NA,NA,,51-60,C,NA,HO,NA
8/22/98 16:08,Small,ADFG,Other,0,Other,NA,NA,,51-60,C,NA,HO,NA
8/13/98 0:00,Small,ADFG,JF15,1,JF15A,2,NA,,NA,NA,NA,NA,NA
8/13/98 0:00,Small,ADFG,JF15,0,JF15B,NA,NA,,NA,NA,NA,NA,NA
8/13/98 0:00,Small,ADFG,JF15,0,JF15C,NA,NA,,NA,NA,NA,NA,NA
8/13/98 0:00,Small,ADFG,JF16,0,JF16H,NA,NA,,NA,NA,NA,NA,NA
8/13/98 0:00,Small,ADFG,JF16,0,JF16J,NA,NA,,NA,NA,NA,NA,NA
8/13/98 0:00,Small,ADFG,JF16,0,JF16K,NA,NA,,NA,NA,NA,NA,NA
8/13/98 0:00,Small,ADFG,JF16,0,JF16L,NA,NA,,NA,NA,NA,NA,NA
8/13/98 0:00,Small,ADFG,JF16,1,JF16CD,109,NA,,NA,NA,NA,NA,NA
8/13/98 0:00,Small,ADFG,JF16,1,JF16EF,153,NA,,NA,NA,NA,NA,NA
8/13/98 0:00,Small,ADFG,JF16,1,JF16G,9,NA,,NA,NA,NA,NA,NA
8/13/98 0:00,Small,ADFG,JF16,0,JF16A,NA,NA,,NA,NA,NA,NA,NA
8/13/98 0:00,Small,ADFG,JF19,1,JF19BD,48,NA,,NA,NA,NA,NA,NA
8/13/98 0:00,Small,ADFG,JF19,0,JF19A,NA,NA,,NA,NA,NA,NA,NA
8/13/98 0:00,Small,ADFG,JF18,0,JF18A,NA,NA,,NA,NA,NA,NA,NA
8/13/98 0:00,Small,ADFG,JF16,0,JF16M,NA,NA,,NA,NA,NA,NA,NA
8/13/98 0:00,Small,ADFG,Other,0,Other,NA,NA,,NA,NA,NA,NA,NA
8/27/91 15:44,Mathisen/Kline,Mathisen-Kline,JF15,0,JF15A,NA,NA,NA,NA,15-25,N,30% Cloud,NA
8/27/91 15:44,Mathisen/Kline,Mathisen-Kline,JF15,0,JF15B,NA,NA,NA,NA,15-25,N,30% Cloud,NA
8/27/91 15:44,Mathisen/Kline,Mathisen-Kline,JF15,0,JF15C,NA,NA,NA,NA,15-25,N,30% Cloud,NA
8/27/91 15:44,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16H,NA,NA,NA,NA,15-25,N,30% Cloud,NA
8/27/91 15:44,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16J,NA,NA,NA,NA,15-25,N,30% Cloud,NA
8/27/91 15:44,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16K,NA,NA,NA,NA,15-25,N,30% Cloud,NA
8/27/91 15:44,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16L,NA,NA,NA,NA,15-25,N,30% Cloud,NA
8/27/91 15:44,Mathisen/Kline,Mathisen-Kline,JF16,1,JF16CD,75,NA,0,NA,15-25,N,30% Cloud,NA
8/27/91 15:44,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16EF,NA,NA,NA,NA,15-25,N,30% Cloud,NA
8/27/91 15:44,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16G,NA,NA,NA,NA,15-25,N,30% Cloud,NA
8/27/91 15:44,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16A,NA,NA,NA,NA,15-25,N,30% Cloud,NA
8/27/91 15:44,Mathisen/Kline,Mathisen-Kline,JF19,1,JF19BD,62,NA,0,NA,15-25,N,30% Cloud,NA
8/27/91 15:44,Mathisen/Kline,Mathisen-Kline,JF19,0,JF19A,NA,NA,NA,NA,15-25,N,30% Cloud,NA
8/27/91 15:44,Mathisen/Kline,Mathisen-Kline,JF18,0,JF18A,NA,NA,NA,NA,15-25,N,30% Cloud,NA
8/27/91 15:44,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16M,NA,NA,NA,NA,15-25,N,30% Cloud,NA
8/27/91 15:44,Mathisen/Kline,Mathisen-Kline,Other,0,Other,NA,NA,NA,NA,15-25,N,30% Cloud,NA
8/27/91 10:28,Mathisen/Kline,Mathisen-Kline,JF15,0,JF15A,NA,NA,NA,NA,20-Oct,N,Clear,NA
8/27/91 10:28,Mathisen/Kline,Mathisen-Kline,JF15,0,JF15B,NA,NA,NA,NA,20-Oct,N,Clear,NA
8/27/91 10:28,Mathisen/Kline,Mathisen-Kline,JF15,0,JF15C,NA,NA,NA,NA,20-Oct,N,Clear,NA
8/27/91 10:28,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16H,NA,NA,NA,NA,20-Oct,N,Clear,NA
8/27/91 10:28,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16J,NA,NA,NA,NA,20-Oct,N,Clear,NA
8/27/91 10:28,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16K,NA,NA,NA,NA,20-Oct,N,Clear,NA
8/27/91 10:28,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16L,NA,NA,NA,NA,20-Oct,N,Clear,NA
8/27/91 10:28,Mathisen/Kline,Mathisen-Kline,JF16,1,JF16CD,60,NA,0,NA,20-Oct,N,Clear,NA
8/27/91 10:28,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16EF,NA,NA,NA,NA,20-Oct,N,Clear,NA
8/27/91 10:28,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16G,NA,NA,NA,NA,20-Oct,N,Clear,NA
8/27/91 10:28,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16A,NA,NA,NA,NA,20-Oct,N,Clear,NA
8/27/91 10:28,Mathisen/Kline,Mathisen-Kline,JF19,1,JF19BD,62,NA,2,NA,20-Oct,N,Clear,NA
8/27/91 10:28,Mathisen/Kline,Mathisen-Kline,JF19,0,JF19A,NA,NA,NA,NA,20-Oct,N,Clear,NA
8/27/91 10:28,Mathisen/Kline,Mathisen-Kline,JF18,0,JF18A,NA,NA,NA,NA,20-Oct,N,Clear,NA
8/27/91 10:28,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16M,NA,NA,NA,NA,20-Oct,N,Clear,NA
8/27/91 10:28,Mathisen/Kline,Mathisen-Kline,Other,0,Other,NA,NA,NA,NA,20-Oct,N,Clear,NA
8/26/91 12:08,Mathisen/Kline,Mathisen-Kline,JF15,0,JF15A,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 12:08,Mathisen/Kline,Mathisen-Kline,JF15,0,JF15B,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 12:08,Mathisen/Kline,Mathisen-Kline,JF15,0,JF15C,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 12:08,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16H,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 12:08,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16J,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 12:08,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16K,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 12:08,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16L,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 12:08,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16CD,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 12:08,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16EF,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 12:08,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16G,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 12:08,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16A,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 12:08,Mathisen/Kline,Mathisen-Kline,JF19,1,JF19BD,12,NA,12,NA,30,N,Clear,NA
8/26/91 12:08,Mathisen/Kline,Mathisen-Kline,JF19,0,JF19A,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 12:08,Mathisen/Kline,Mathisen-Kline,JF18,0,JF18A,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 12:08,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16M,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 12:08,Mathisen/Kline,Mathisen-Kline,Other,0,Other,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 11:00,Mathisen/Kline,Mathisen-Kline,JF15,0,JF15A,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 11:00,Mathisen/Kline,Mathisen-Kline,JF15,0,JF15B,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 11:00,Mathisen/Kline,Mathisen-Kline,JF15,0,JF15C,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 11:00,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16H,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 11:00,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16J,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 11:00,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16K,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 11:00,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16L,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 11:00,Mathisen/Kline,Mathisen-Kline,JF16,1,JF16CD,28,NA,0,NA,30,N,Clear,NA
8/26/91 11:00,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16EF,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 11:00,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16G,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 11:00,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16A,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 11:00,Mathisen/Kline,Mathisen-Kline,JF19,1,JF19BD,36,NA,1,NA,30,N,Clear,NA
8/26/91 11:00,Mathisen/Kline,Mathisen-Kline,JF19,0,JF19A,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 11:00,Mathisen/Kline,Mathisen-Kline,JF18,0,JF18A,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 11:00,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16M,NA,NA,NA,NA,30,N,Clear,NA
8/26/91 11:00,Mathisen/Kline,Mathisen-Kline,Other,0,Other,NA,NA,NA,NA,30,N,Clear,NA
8/25/91 17:00,Mathisen/Kline,Mathisen-Kline,JF15,0,JF15A,NA,NA,NA,NA,NA,NA,NA,NA
8/25/91 17:00,Mathisen/Kline,Mathisen-Kline,JF15,0,JF15B,NA,NA,NA,NA,NA,NA,NA,NA
8/25/91 17:00,Mathisen/Kline,Mathisen-Kline,JF15,0,JF15C,NA,NA,NA,NA,NA,NA,NA,NA
8/25/91 17:00,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16H,NA,NA,NA,NA,NA,NA,NA,NA
8/25/91 17:00,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16J,NA,NA,NA,NA,NA,NA,NA,NA
8/25/91 17:00,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16K,NA,NA,NA,NA,NA,NA,NA,NA
8/25/91 17:00,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16L,NA,NA,NA,NA,NA,NA,NA,NA
8/25/91 17:00,Mathisen/Kline,Mathisen-Kline,JF16,1,JF16CD,51,NA,6,NA,NA,NA,NA,NA
8/25/91 17:00,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16EF,NA,NA,NA,NA,NA,NA,NA,NA
8/25/91 17:00,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16G,NA,NA,NA,NA,NA,NA,NA,NA
8/25/91 17:00,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16A,NA,NA,NA,NA,NA,NA,NA,NA
8/25/91 17:00,Mathisen/Kline,Mathisen-Kline,JF19,0,JF19BD,NA,NA,NA,NA,NA,NA,NA,NA
8/25/91 17:00,Mathisen/Kline,Mathisen-Kline,JF19,0,JF19A,NA,NA,NA,NA,NA,NA,NA,NA
8/25/91 17:00,Mathisen/Kline,Mathisen-Kline,JF18,0,JF18A,NA,NA,NA,NA,NA,NA,NA,NA
8/25/91 17:00,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16M,NA,NA,NA,NA,NA,NA,NA,NA
8/25/91 17:00,Mathisen/Kline,Mathisen-Kline,Other,0,Other,NA,NA,NA,NA,NA,NA,NA,NA
8/25/91 15:22,Mathisen/Kline,Mathisen-Kline,JF15,0,JF15A,NA,NA,NA,NA,20-Oct,W,Cloudy,Showers
8/25/91 15:22,Mathisen/Kline,Mathisen-Kline,JF15,0,JF15B,NA,NA,NA,NA,20-Oct,W,Cloudy,Showers
8/25/91 15:22,Mathisen/Kline,Mathisen-Kline,JF15,0,JF15C,NA,NA,NA,NA,20-Oct,W,Cloudy,Showers
8/25/91 15:22,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16H,NA,NA,NA,NA,20-Oct,W,Cloudy,Showers
8/25/91 15:22,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16J,NA,NA,NA,NA,20-Oct,W,Cloudy,Showers
8/25/91 15:22,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16K,NA,NA,NA,NA,20-Oct,W,Cloudy,Showers
8/25/91 15:22,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16L,NA,NA,NA,NA,20-Oct,W,Cloudy,Showers
8/25/91 15:22,Mathisen/Kline,Mathisen-Kline,JF16,1,JF16CD,36,NA,17,NA,20-Oct,W,Cloudy,Showers
8/25/91 15:22,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16EF,NA,NA,NA,NA,20-Oct,W,Cloudy,Showers
8/25/91 15:22,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16G,NA,NA,NA,NA,20-Oct,W,Cloudy,Showers
8/25/91 15:22,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16A,NA,NA,NA,NA,20-Oct,W,Cloudy,Showers
8/25/91 15:22,Mathisen/Kline,Mathisen-Kline,JF19,1,JF19BD,53,NA,0,NA,20-Oct,W,Cloudy,Showers
8/25/91 15:22,Mathisen/Kline,Mathisen-Kline,JF19,0,JF19A,NA,NA,NA,NA,20-Oct,W,Cloudy,Showers
8/25/91 15:22,Mathisen/Kline,Mathisen-Kline,JF18,0,JF18A,NA,NA,NA,NA,20-Oct,W,Cloudy,Showers
8/25/91 15:22,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16M,NA,NA,NA,NA,20-Oct,W,Cloudy,Showers
8/25/91 15:22,Mathisen/Kline,Mathisen-Kline,Other,0,Other,NA,NA,NA,NA,20-Oct,W,Cloudy,Showers
8/24/91 12:00,Mathisen/Kline,Mathisen-Kline,JF15,1,JF15A,0,NA,NA,NA,45,E,Overcast,NA
8/24/91 12:00,Mathisen/Kline,Mathisen-Kline,JF15,1,JF15B,0,NA,NA,NA,45,E,Overcast,NA
8/24/91 12:00,Mathisen/Kline,Mathisen-Kline,JF15,1,JF15C,0,NA,NA,NA,45,E,Overcast,NA
8/24/91 12:00,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16H,NA,NA,NA,NA,45,E,Overcast,NA
8/24/91 12:00,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16J,NA,NA,NA,NA,45,E,Overcast,NA
8/24/91 12:00,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16K,NA,NA,NA,NA,45,E,Overcast,NA
8/24/91 12:00,Mathisen/Kline,Mathisen-Kline,JF16,0,JF16L,NA,NA,NA,NA,45,E,Overcast,NA
8/24/91 12:00,Mathisen/Kline,Mathisen-Kline,JF16,1,JF16CD,103,NA,4,NA,45,E,Overcast,NA
